ticker,total_investment,quantity,total_value,total_pnl
MSA,125800,915.3595161957212,159007.10770396094,33207.10770396094
ENTG,125800,1450.081945174959,158972.47966676173,33172.479666761734
ARCO,125800,19150.289186048267,158947.40389682841,33147.403896828415
URG,125800,134640.63614114956,158875.94358437406,33075.943584374065
ARL,125800,9500.227454282343,158843.79651231228,33043.796512312285
BSL,125800,11094.566080012282,158652.29706029617,32852.29706029617
NEE,125800,1889.8549000121027,158558.82899470514,32758.828994705138
SSNC,125800,2121.521051792943,158541.27532229194,32741.275322291942
DNOW,125800,13152.307429294988,158485.30703160816,32685.307031608158
CZWI,125800,11808.780896951343,158473.8405380255,32673.840538025514
AVB,125800,680.5802524176627,158439.084839798,32639.084839797986
CNM,79200,2797.3799790501535,111811.28117740512,32611.281177405122
RVT,125800,10695.28577181848,158397.1867685522,32597.1867685522
WDFC,125800,623.6915473050447,158386.46653476055,32586.466534760548
AWF,125800,14398.709718993025,158385.80690892326,32585.80690892326
BANR,125800,2785.690378646564,158338.64154733333,32538.641547333333
ALG,125800,887.6203199982974,158271.57709185462,32471.57709185462
MRCC,125800,19659.149233769393,158256.15508152876,32456.155081528763
CVI,125800,7360.125912809273,158242.70712539938,32442.707125399378
IMAX,125800,7624.395102720647,158206.19838145343,32406.198381453432
AVNT,125800,3407.8872437063847,158194.11961282245,32394.119612822455
JGH,125800,12259.040233368523,158141.61433400123,32341.614334001235
UVSP,125800,5709.017839353582,158139.79850572915,32339.79850572915
NL,125800,24028.076670534305,158104.74265891896,32304.742658918956
SWZ,125800,17922.96557622862,158080.5509126814,32280.550912681414
UL,125800,2433.0287858374645,158073.8831858659,32273.88318586591
E,125800,5085.55823885349,158059.14967556918,32259.149675569177
MGYR,125800,12953.851629619065,158036.98741060146,32236.98741060146
PSMT,125800,1796.8503019704028,158032.97857474498,32232.97857474498
AHT-PD,125800,8388.127574727525,158032.32478779327,32232.324787793274
SELF,125800,30432.369038410667,157943.99705070548,32143.997050705482
MTRX,125800,14687.160216725677,157886.97232980104,32086.972329801036
HTD,125800,7042.9055887166105,157761.0825005968,31961.082500596793
ABM,125800,3154.2878169460737,157745.92843110577,31945.92843110577
MCD,125800,535.5086277408311,157701.93055382092,31901.930553820916
TY,125800,4931.893007551567,157672.61606496142,31872.616064961418
WNEB,125800,18080.814020426325,157664.70308621577,31864.70308621577
FSM,125800,32506.657981568547,157657.28811053096,31857.288110530964
BGY,125800,27752.756210600943,157635.650512137,31835.650512137014
FR,125800,2810.4846400030196,157555.77277818258,31755.77277818258
TNC,125800,1709.360483954284,157534.66846109187,31734.668461091875
SA,125800,8800.758077616447,157533.56623211163,31733.566232111625
SLGN,125800,3116.779691879482,157490.8740260075,31690.874026007514
RRX,125800,1042.7207124069118,157482.10792196347,31682.10792196347
DINO,125800,3530.8462320025956,157440.4340237601,31640.434023760114
WF,125800,4514.090796820233,157361.20793233567,31561.207932335674
BHLB,125800,6005.253997011476,157337.65930334586,31537.659303345863
BLW,125800,10863.071645645417,157297.27245622608,31497.272456226085
IPG,125800,5131.831169138779,157290.62337646534,31490.623376465344
AWP,125800,34260.289840307,157254.7355947145,31454.735594714497
BCH,125800,6340.547777422355,157245.58004262034,31445.580042620335
HMNF,125800,6289.6704072113525,157241.7601802838,31441.760180283803
CKX,125800,11681.225392663626,157229.2942308558,31429.294230855798
HA,125800,9054.914273561571,157102.76610046893,31302.76610046893
EDF,125800,29751.816537713203,157089.59756130524,31289.597561305243
RLJ-PA,125800,6070.981120315855,157056.2866775413,31256.2866775413
IAF,125800,34579.31574218556,156990.0921504262,31190.092150426208
GGG,125800,1899.1951117813112,156968.47888666714,31168.478886667144
BFC,125800,1743.9138076900279,156952.2426921025,31152.242692102503
DX-PC,115300,5813.629580083721,146387.19460068704,31087.194600687042
HVT,125800,5946.896398777774,156879.12200892362,31079.122008923616
CBAN,125800,10333.389994861387,156860.86327549623,31060.86327549623
SITC,125800,2621.9421815521473,156792.14045643527,30992.14045643527
AMH,125800,3849.6203232765383,156718.0398361552,30918.039836155192
CX,125800,25903.237446137922,156714.59148978489,30914.591489784885
MFA-PC,114600,6108.951144053406,145454.1234773797,30854.123477379704
AMWD,125800,1809.9861887983889,156618.1027072688,30818.102707268787
DUK,125800,1347.1139158771812,156588.51870381774,30788.51870381774
MTEK,65700,56732.18853108958,96450.39060531321,30750.39060531321
GM,125800,3380.1433430151637,156534.44285695272,30734.442856952723
FAF,125800,2387.393377470378,156517.50399836086,30717.50399836086
GS-PA,125800,6704.407030923192,156480.86112475864,30680.861124758638
NYC,102500,14475.286753864428,133172.6353746109,30672.635374610894
EVT,125800,6571.664065226538,156471.3178833966,30671.31788339661
EXPO,125800,1470.7394487241886,156457.25851577264,30657.258515772643
AXTA,125800,4518.315419958283,156378.89944251705,30578.899442517053
PRGS,125800,2719.73193262314,156330.1902421836,30530.1902421836
BAC-PE,125800,6405.1775171106365,156286.32897411822,30486.328974118223
NTB,125800,4236.157910685864,156229.50827079947,30429.508270799473
MSD,125800,20054.25406849757,156222.63842858697,30422.63842858697
TNET,125800,1608.4993071276162,156169.19183851988,30369.19183851988
CRM,125800,618.3248118876704,156151.7438427616,30351.743842761614
FOXA,125800,3995.596122216243,156147.9037723658,30347.903772365797
PLD,125800,1189.8552824401577,156097.1174082444,30297.117408244405
PRFT,125800,2068.411489656008,156061.64058225488,30261.640582254884
TIMB,125800,9456.813966468308,156037.43044672708,30237.430446727085
XPEL,125800,3640.5294578883863,155996.68171551023,30196.681715510233
ETJ,125800,17216.76420204259,155983.8908949476,30183.890894947603
SOHOO,125800,8270.232444553152,155976.58895202173,30176.58895202173
DD,125800,1928.0626105760064,155922.42861286376,30122.42861286376
HPI,125800,8666.842936646854,155916.50244659398,30116.50244659398
AEO,125800,7958.51207986538,155907.25285893536,30107.25285893536
TWIN,125800,12582.754416437412,155900.33153960542,30100.331539605424
EMR,125800,1528.3551437706146,155892.2246646027,30092.22466460269
DT,125800,3073.381441682466,155851.17009395311,30051.170093953115
GTIM,125800,55645.09187633591,155806.2546003758,30006.254600375803
GABC,125800,3995.3742385592595,155739.68599010276,29939.685990102764
MAA,125800,942.6384778343793,155723.87366153512,29923.873661535123
PNC,125800,874.1508497641844,155686.2716783946,29886.27167839461
CODI-PA,125800,6300.0677131545235,155611.67732148696,29811.67732148696
TKR,125800,1958.8566547462774,155591.98468429243,29791.98468429243
BLKB,125800,1895.3715498194097,155420.4670851916,29620.4670851916
MBCN,125800,5728.7145457266515,155420.02081783547,29620.020817835466
J,125800,1086.8477496937594,155419.2282062076,29619.228206207597
GRC,125800,4128.566534372429,155316.66861330596,29516.668613305956
FDS,125800,351.7710948918472,155299.90683752537,29499.90683752537
OGCP,125800,15133.677972859561,155271.5394653631,29471.53946536311
ACV,125800,7393.783517357242,155269.45386450208,29469.45386450208
FCT,125800,14972.008789065678,155259.72942920064,29459.72942920064
CME,125800,711.3027894682042,155256.06289623832,29456.06289623832
SWIM,85400,18275.382239817336,114769.40430038066,29369.40430038066
EAD,125800,21913.760359410262,155149.42167273743,29349.42167273743
ALLE,125800,1109.7186516884753,155127.56286902833,29327.562869028334
PGRU,62600,13915.463518203593,91842.05789306169,29242.05789306169
HQI,125800,10598.590037469206,154951.38513488742,29151.385134887416
CTBI,125800,3211.7952075690346,154937.00620402183,29137.006204021833
NWBI,125800,11779.858182618926,154905.1306077796,29105.130607779603
GEF,125800,2556.406310741422,154892.65875789942,29092.658757899422
ORAN,125800,12800.941255995796,154891.3940807207,29091.394080720696
WDAY,125800,616.5987392651468,154846.44440239234,29046.444402392342
HBNC,125800,9905.962016354042,154830.18744926105,29030.18744926105
PLYA,125800,20079.026618631735,154809.29599560474,29009.29599560474
EOI,125800,7900.860099156454,154777.8505480505,28977.850548050512
EQIX,125800,177.87993257989774,154737.75769402483,28937.757694024825
MITT-PA,125800,7094.0604427741755,154721.45446826774,28921.454468267737
VOYA,125800,2052.816631593726,154659.19750663228,28859.197506632278
SEVN,125800,11108.5661148429,154631.2411661295,28831.241166129505
IPW,84100,89620.26427810676,112921.53213572907,28821.532135729067
PEBO,125800,5112.494696157938,154601.83844165888,28801.83844165888
RM,125800,4789.330602846609,154551.7007462416,28751.700746241608
LAKE,125800,7465.865090179979,154543.4130627286,28743.413062728592
CRC,97500,2561.659199066721,126212.94991065188,28712.949910651878
ASB,125800,7445.459850500141,154493.29189787793,28693.291897877934
BRAG,125800,31013.498351761322,154478.23363382363,28678.233633823635
CHD,125800,1494.7396314052191,154436.4982606289,28636.498260628898
PDFS,125800,5398.818619530143,154352.22515616115,28552.22515616115
PVL,125800,96450.81635126614,154321.30846159247,28521.308461592474
GIC,125800,4762.750070508932,154313.10955186927,28513.109551869275
FISK,125800,14667.015568769659,154297.01049748372,28497.010497483716
CMS,125800,2222.751325147374,154281.17761843768,28481.17761843768
UNP,125800,617.1013888129514,154238.32262650426,28438.32262650426
CFFI,125800,2719.3909673914814,154216.6592710941,28416.659271094104
ESS,125800,494.43853814686526,154165.9301585659,28365.930158565898
ASA,125800,7609.982769700304,154102.15108643114,28302.151086431142
ENIC,125800,58358.60978009303,154066.7359415074,28266.735941507388
FA,81200,5630.548882339834,109457.87327972389,28257.87327972389
CDRE,71800,2822.6570008850485,99978.50580290909,28178.505802909087
DOLE,78600,6697.30918296764,106755.1055662014,28155.105566201397
QQQX,125800,6246.128122402975,153904.59312367527,28104.593123675266
CAPL,125800,7328.392138013899,153896.23489829188,28096.234898291877
ADBE,125800,288.8842979427687,153851.1126712321,28051.112671232113
PCB,125800,8457.66272284486,153802.59209805456,28002.592098054563
ETY,125800,10792.50588359668,153793.2088412527,27993.208841252694
TRU,125800,1556.6026085175356,153761.2037692125,27961.2037692125
CXW,125800,11956.164850401557,153756.2758713406,27956.275871340593
EGP,125800,822.9838710807155,153733.3896294251,27933.389629425103
SHIP,125800,15036.371701798475,153671.72280752484,27871.722807524842
NMR,125800,28506.34876807245,153649.21605390235,27849.216053902346
LOAN,125800,29593.16991481754,153588.5535512378,27788.553551237797
TFC-PI,119800,6120.40256260336,147562.90951996428,27762.909519964276
UBSI,125800,4203.5290115387625,153554.90966025,27754.909660250007
MET-PA,125800,6166.594862213426,153548.20971674504,27748.20971674504
SLG-PI,125800,6535.334429295114,153515.0042483229,27715.00424832289
SLG-PI,125800,6535.334421021547,153515.0040539768,27715.004053976794
SLG-PI,125800,6535.334419082173,153515.0040084209,27715.00400842089
SLG-PI,125800,6535.334418477473,153515.0039942165,27715.003994216502
SLG-PI,125800,6535.33441622198,153515.00394123496,27715.003941234958
SLG-PI,125800,6535.3343656640845,153515.00275363002,27715.00275363002
NXST,125800,947.3154508336868,153512.47169857626,27712.471698576264
CARG,125800,5359.536536987045,153497.12314810746,27697.123148107465
MTB,125800,920.4005551369991,153412.35778902,27612.357789019996
ETB,125800,10726.675466145802,153391.46121183594,27591.461211835936
CWBC,125800,7615.143055029514,153368.97648037993,27568.976480379933
TRMK,125800,4848.6223226801585,153361.91999724763,27561.919997247634
LE,125800,10761.112192249251,153345.84873955182,27545.848739551817
GBLI,125800,4649.241010051361,153331.96638324024,27531.966383240244
VABK,125800,4031.4293544993566,153315.25343043212,27515.253430432116
PKX,125800,2213.96258041989,153272.63687459435,27472.636874594347
BIT,125800,10190.138032228842,153259.67561599886,27459.675615998858
SNDR,125800,5593.187787765039,153253.34325113025,27453.343251130253
RIO,125800,2446.070038089714,153172.90317249324,27372.903172493243
CCAP,116200,7860.638728107424,143456.6567879605,27256.6567879605
GAB,125800,27726.95159689817,153052.77228602825,27252.772286028252
SRE,125800,1867.6089254960352,153013.1998358392,27213.199835839187
DPG,125800,13339.032105825947,152998.70181572947,27198.701815729466
ARW,125800,1237.0525658242746,152998.66171866475,27198.66171866475
FMNB,125800,10205.774861960352,152984.5628448692,27184.562844869186
LAD,125800,556.2113686948892,152958.12639109453,27158.126391094527
FMBH,125800,3942.254341607185,152920.04952018434,27120.049520184344
TRP,125800,3298.485120248398,152917.77218795128,27117.772187951283
QSR,125800,2204.1950359233056,152905.0156960022,27105.0156960022
OTIS,113000,1505.257934718315,140094.3555248653,27094.3555248653
ARIS,72700,6183.009603180748,99731.9397103173,27031.939710317296
AVNW,125800,7345.981701556267,152796.4137878311,26996.413787831087
DMO,125800,12591.785085436204,152738.3545273566,26938.354527356598
ZIONO,125800,5944.010073013602,152701.6219501633,26901.621950163302
NVEC,125800,1986.0561158464056,152618.48464660195,26818.48464660195
ROIC,125800,9651.149507577054,152584.67776457674,26784.677764576743
CION,74000,8626.097468879327,100752.82106898657,26752.821068986566
WH,125800,1959.4181691767562,152481.9213273682,26681.92132736821
GTX,125800,18949.084102094545,152350.63545798993,26550.635457989934
CSTM,125800,9181.032602200492,152313.33227142057,26513.33227142057
OCSL,125800,9227.386804378342,152251.88227224266,26451.882272242656
FFA,125800,7577.927356099467,152240.56174033825,26440.56174033825
VALU,125800,3559.2299011390623,152192.66459865708,26392.66459865708
ESLT,125800,767.1508576548299,152133.6847086024,26333.684708602406
BAC,125800,3912.623879187954,152122.82060196082,26322.82060196082
DHF,125800,60351.40602989655,152085.5420442276,26285.542044227594
ALX,125800,632.6745000056901,152082.29940059874,26282.299400598742
ALOT,125800,10265.624133987989,152033.89773198942,26233.89773198942
BRW,125800,20484.270174825986,151993.2862600346,26193.286260034598
ESBA,125800,15180.52156704196,151957.02436063567,26157.024360635667
ETR,125800,1217.0150726779918,151944.32996682965,26144.329966829653
PTY,125800,10692.62317667461,151835.24706932344,26035.247069323435
HNST,84700,27961.57079645807,110727.82142062322,26027.821420623222
GENI,99200,16179.062004170497,125225.93620918623,26025.936209186228
STKL,125800,23308.624497995705,151739.1508168728,25939.150816872803
GLAD,125800,6586.326264103074,151683.09838476515,25883.09838476515
WNC,125800,7953.724303939189,151677.5200488363,25877.520048836304
ESRT,125800,14522.664373009033,151616.60996026182,25816.60996026182
VEON,125800,5425.010970767267,151574.8094205059,25774.809420505888
ETV,125800,11243.923982583532,151568.0901381661,25768.090138166095
QD,125800,81479.2771793929,151551.4567192412,25751.456719241192
BFS,125800,3708.2298512866682,151518.27398689714,25718.27398689714
TRT,125800,27044.62534760132,151449.89936739093,25649.899367390928
USB-PH,125800,6902.78404957014,151447.08573405328,25647.085734053282
GS-PD,125800,6627.040087391982,151427.86852492194,25627.86852492194
VBFC,125800,3002.043981461419,151423.09430223395,25623.09430223395
LTC,125800,4032.380093238764,151415.86942465373,25615.869424653734
GLPI,125800,2921.8729479850645,151236.1388834402,25436.138883440202
LADR,125800,12445.63954100698,151214.5156756001,25414.515675600094
